,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1856,Narayanapuram,12.93992,80.205597,Domino's Pizza,12.939495,80.20554,Pizza Place
1857,Narayanapuram,12.93992,80.205597,Parfait 3,12.942102385147065,80.20715532378244,Bakery
1858,Narayanapuram,12.93992,80.205597,Shri Anandhaas,12.94256,80.20678,South Indian Restaurant
1859,Narayanapuram,12.93992,80.205597,More super market,12.936206792840405,80.20534672246563,Department Store
1860,Narayanapuram,12.93992,80.205597,Brand Factory,12.94302,80.20793,Clothing Store
1861,Pallikaranai,12.934372,80.204052,Tamil Nadu Chicken & Mutton Centre,12.936444565435792,80.20444785512126,Market
1862,Pallikaranai,12.934372,80.204052,More super market,12.936206792840405,80.20534672246563,Department Store
1863,Pallikaranai Oil Mill,12.929165,80.202625,Jolly Bay Bar,12.928149,80.200321,Bar
1864,Pallikaranai Oil Mill,12.929165,80.202625,Cookgramam Tamil Traditional Hotel,12.927893,80.199872,Indian Restaurant
1865,Pallikaranai Oil Mill,12.929165,80.202625,Pallikarnai Oil Mill (Bus Stop),12.926087327754162,80.2023504611148,Bus Station
1866,Medavakkam,12.917202,80.19311400000002,The Cascade,12.917635402095465,80.18886598193797,Chinese Restaurant
1867,Medavakkam,12.917202,80.19311400000002,Sangeetha Restaurant @ Medavakkam,12.91732210535964,80.19103514435848,Indian Restaurant
1868,Medavakkam,12.917202,80.19311400000002,Sree Gupta Bhavan,12.917463467841737,80.19176244735718,Vegetarian / Vegan Restaurant
1869,Medavakkam,12.917202,80.19311400000002,Domino's Pizza,12.917500150246225,80.19012522883767,Pizza Place
1870,Medavakkam,12.917202,80.19311400000002,Hot Chips,12.919222103962596,80.19611702350645,Indian Restaurant
1871,Medavakkam Road Junction,12.920214,80.184124,Taj Thalapakattu,12.920462505418993,80.18535694378369,Indian Restaurant
1872,Medavakkam Road Junction,12.920214,80.184124,Anjappar,12.920482760002924,80.18408733388856,Indian Restaurant
1873,Medavakkam Road Junction,12.920214,80.184124,Dindigul Thalappakkatti,12.920348709703239,80.1862076245334,Indian Restaurant
1874,Medavakkam Road Junction,12.920214,80.184124,Juice Pump,12.918586680924586,80.18092684959686,Juice Bar
1875,Santhoshyam Puram,12.91967,80.171233,Jayalakhsmi Bakery,12.918770629736093,80.1712167263031,Bakery
1876,Santhoshyam Puram,12.91967,80.171233,Reddy's cricket ground,12.919836832504918,80.17094331059093,Athletics & Sports
1877,Santhoshyam Puram,12.91967,80.171233,Alif  Restaurant,12.919569,80.17175,Indian Restaurant
1878,Santhoshyam Puram,12.91967,80.171233,Namma Aachi,12.919430303423203,80.17165178793465,Indian Restaurant
1879,Santhoshyam Puram,12.91967,80.171233,Green Mode,12.9182522,80.17239789999999,Sports Club
1880,Santhoshyam Puram,12.91967,80.171233,trends,12.921276,80.166968,Clothing Store
1881,Gowrivakkam,12.9215,80.16582,trends,12.921276,80.166968,Clothing Store
1882,Gowrivakkam,12.9215,80.16582,Banyan Café,12.921734652122101,80.16613640928982,Café
1883,Gowrivakkam,12.9215,80.16582,Apollo Pharmacy,12.921931266784668,80.16329956054688,Pharmacy
1884,Gowrivakkam,12.9215,80.16582,Hotel J.R Jana Pure Veg,12.922318011042842,80.16339493758456,Vegetarian / Vegan Restaurant
1885,Gowrivakkam,12.9215,80.16582,Aegam Decor Cafe,12.921907,80.163088,Café
1886,Gowrivakkam,12.9215,80.16582,Cafe Coffee Day Sembakkam,12.922619,80.16146,Café
1887,Cheypakkam,12.923069,80.160584,Subway,12.923552,80.156726,Sandwich Place
1888,Cheypakkam,12.923069,80.160584,Cafe Coffee Day Sembakkam,12.922619,80.16146,Café
1889,Cheypakkam,12.923069,80.160584,Aegam Decor Cafe,12.921907,80.163088,Café
1890,Cheypakkam,12.923069,80.160584,Hotel J.R Jana Pure Veg,12.922318011042842,80.16339493758456,Vegetarian / Vegan Restaurant
1891,Mahalakshmi Nagar,12.922619,80.147428,Domino's Pizza,12.922305891945536,80.14501336402425,Pizza Place
1892,Mahalakshmi Nagar,12.922619,80.147428,Café Coffee Day,12.922984873103458,80.15158295631409,Coffee Shop
1893,Mahalakshmi Nagar,12.922619,80.147428,Café Coffee Day,12.922916204686352,80.15199246101325,Café
1894,Mahalakshmi Nagar,12.922619,80.147428,Pizza Corner,12.92251756465587,80.15192667654912,Pizza Place
1895,Old Secretariat,13.081004,80.28873,Fort Museum,13.080618432998454,80.2877188704723,Museum
1896,Old Secretariat,13.081004,80.28873,Chennai Fort,13.080203064790123,80.28812160469471,Harbor / Marina
1897,Old Secretariat,13.081004,80.28873,Fort St. George,13.079123374433783,80.28668481435636,Historic Site
1898,Old Secretariat,13.081004,80.28873,Fort Public Park,13.077353140024112,80.28744130928317,Park
1899,Ramachandra Hospital,13.036976,80.14173199999998,Cafe Coffee Day,13.036809299094218,80.14052691442001,Café
1900,Ramachandra Hospital,13.036976,80.14173199999998,Sri Ramchandra Medical College,13.037847837908936,80.14358614969649,Hospital
1901,Ramachandra Hospital,13.036976,80.14173199999998,KFC,13.036916624566757,80.14055675444082,Fast Food Restaurant
1902,Ramachandra Hospital,13.036976,80.14173199999998,SRMC Canteen,13.03858012660277,80.14388598662178,Vegetarian / Vegan Restaurant
1903,Sanatorium,12.937482,80.12819,Dindukal Thalapakatti,12.934778387759179,80.12573033420838,Indian Restaurant
1904,Sanatorium,12.937482,80.12819,Al Barack Hotel,12.93705061801672,80.12810887448872,Indian Restaurant
1905,Sanatorium,12.937482,80.12819,G K Veg Restaurant,12.93721260352178,80.12807497375894,Indian Restaurant
1906,Sanatorium,12.937482,80.12819,Tambaram Sanatorium Railway Station,12.937314554443473,80.13060493159621,Train Station
1907,MEPZ,12.936014,80.12693900000002,Dindukal Thalapakatti,12.934778387759179,80.12573033420838,Indian Restaurant
1908,MEPZ,12.936014,80.12693900000002,Al Barack Hotel,12.93705061801672,80.12810887448872,Indian Restaurant
1909,MEPZ,12.936014,80.12693900000002,G K Veg Restaurant,12.93721260352178,80.12807497375894,Indian Restaurant
1910,MEPZ,12.936014,80.12693900000002,Tambaram Sanatorium Railway Station,12.937314554443473,80.13060493159621,Train Station
1911,EkkattuThangal,13.024306,80.206754,Layalee,13.024146,80.206921,Middle Eastern Restaurant
1912,EkkattuThangal,13.024306,80.206754,Hotel Saravana Bhavan,13.02233679993348,80.20619465281393,Asian Restaurant
1913,EkkattuThangal,13.024306,80.206754,Rich N Creamy,13.021093435150329,80.20635882414055,Dessert Shop
1914,EkkattuThangal,13.024306,80.206754,Kasi Theatre,13.021471190845714,80.20880046392371,Movie Theater
1915,EkkattuThangal,13.024306,80.206754,Desire Chettinad Restaurant,13.020029221940817,80.206256475517,Indian Restaurant
1916,Meenambakkam Railway Station,12.986117,80.17416700000003,Hotel Virudhunagar - Quality Inn Airport – Chennai,12.985761344576702,80.17425030469894,Restaurant
1917,Meenambakkam Railway Station,12.986117,80.17416700000003,Quality Inn Airport – Chennai,12.985745662891997,80.17416715621948,Hotel
1918,Meenambakkam Railway Station,12.986117,80.17416700000003,minambakam Rly Stn,12.984980839548113,80.17580988659938,Platform
1919,Meenambakkam Railway Station,12.986117,80.17416700000003,Meenambakam Railway station.,12.985057865734628,80.17595702399971,Train Station
1920,Meenambakkam Railway Station,12.986117,80.17416700000003,Pazhavanthangal Railway Station,12.983917099353798,80.17355374807326,Train Station
1921,Meenambakkam Railway Station,12.986117,80.17416700000003,karthik fast food,12.988450480262966,80.17487256091678,Fast Food Restaurant
1922,Meenambakkam Railway Station,12.986117,80.17416700000003,Meenambakkam Metro,12.987674,80.176854,Metro Station
1923,Otteri,13.090777,80.251,Indian Ocean,13.093453,80.25243,Beach
1924,Kalpalayam,13.136322,80.208864,MedPlus,13.137105088474016,80.21118640542058,Pharmacy
1925,Kalpalayam,13.136322,80.208864,Domino's Pizza,13.134,80.207,Pizza Place
1926,Vinayagapuram,13.140502,80.205646,Shirdipuram,13.140125502402029,80.20135402679442,Astrologer
1927,Kathirvedu,13.153749,80.20431500000002,Raahithy Snacks,13.150211,80.204242,Snack Place
1928,Kathirvedu,13.153749,80.20431500000002,Axis Bank ATM,13.15595,80.204905,ATM
1929,Concord,13.00783,80.221492,ITC Grand Chola,13.010439604308148,80.22066861391068,Hotel
1930,Concord,13.00783,80.221492,"Ottimo Cucina Italiana, ITC Grand Chola",13.01044420875714,80.22093812212667,Italian Restaurant
1931,Concord,13.00783,80.221492,Peshawri,13.010535658080318,80.22025150360636,Indian Restaurant
1932,Concord,13.00783,80.221492,Park Hyatt Chennai,13.010554074303402,80.22346128754975,Hotel
1933,Concord,13.00783,80.221492,The Flying Elephant,13.010472168307471,80.22353622486264,Restaurant
1934,Concord,13.00783,80.221492,Pan Asian,13.010991401989187,80.22040826985709,Asian Restaurant
1935,Concord,13.00783,80.221492,"Residents Lounge, ITC Grand Chola",13.010474151994957,80.22026285752449,Lounge
1936,Concord,13.00783,80.221492,"Cafe Mercara Express, ITC Grand Chola",13.010800762587756,80.22028568902097,Coffee Shop
1937,Concord,13.00783,80.221492,Madras Pavilion,13.01111721192126,80.22041892204294,Indian Restaurant
1938,Concord,13.00783,80.221492,Royal Vega,13.010837660086912,80.22029921499646,Vegetarian / Vegan Restaurant
1939,Concord,13.00783,80.221492,Avartana,13.011179,80.22063,Molecular Gastronomy Restaurant
1940,Concord,13.00783,80.221492,The Dining Room,13.010504321873237,80.22348437359791,Restaurant
1941,Concord,13.00783,80.221492,"Lemon Tree Hotel, Chennai",13.010896633877293,80.2246218677563,Hotel
1942,Concord,13.00783,80.221492,The Cheroot - the Malt and Cigar Bar,13.01102351738511,80.22032642930193,Whisky Bar
1943,Concord,13.00783,80.221492,Café Coffee Day,13.011393115479036,80.22332125583434,Café
1944,Concord,13.00783,80.221492,SDAT Aquatic Complex,13.00598862428652,80.22033734185717,Gym Pool
1945,Concord,13.00783,80.221492,Kaya Kalp Spa,13.010345107589407,80.22046806239274,Spa
1946,Concord,13.00783,80.221492,"Gym, ITC Grand Chola",13.01043924387766,80.22052933754762,Athletics & Sports
1947,Concord,13.00783,80.221492,"Rajendra Hall, ITC Grand Chola",13.010506105975598,80.22023404008762,Concert Hall
1948,Concord,13.00783,80.221492,Nutmeg - The Gourmet Shop,13.010775060872712,80.2201194738516,Bakery
1949,Concord,13.00783,80.221492,Sun Palm Driving Range,13.00844718947404,80.21822399866575,Golf Course
1950,Concord,13.00783,80.221492,Sphere,13.010943333827342,80.22349783725568,Gym
1951,Concord,13.00783,80.221492,Fabelle,13.011711,80.220698,Dessert Shop
1952,Concord,13.00783,80.221492,Antahpura Spa,13.011088451723811,80.22391029754691,Spa
1953,Concord,13.00783,80.221492,The Ramada Plaza,13.011928,80.222494,Hotel
1954,Concord,13.00783,80.221492,Citrus Café,13.010969,80.224568,Indian Restaurant
1955,St. Thomas Mount Post office,13.00185,80.198468,The Grand Sweets & Snacks,13.00174582044825,80.19896728306215,Indian Restaurant
1956,St. Thomas Mount Post office,13.00185,80.198468,Sukkkubai Beef Biryani Shop,12.998769171130256,80.20138073942545,Indian Restaurant
1957,St. Thomas Mount Post office,13.00185,80.198468,Asif Brothers Restaurant,13.001518503157444,80.19908466388792,Indian Restaurant
1958,St. Thomas Mount Post office,13.00185,80.198468,Pizza Hut,13.00158040509241,80.19846061198876,Pizza Place
1959,St. Thomas Mount Post office,13.00185,80.198468,Apoorva Restaurant,13.001583408085356,80.1989519603724,Breakfast Spot
1960,St. Thomas Mount Post office,13.00185,80.198468,Marrybrown,13.003648327142372,80.2004709343275,Burger Joint
1961,St. Thomas Mount Post office,13.00185,80.198468,Alandur Metro Station,13.00415756043898,80.20136275385434,Metro Station
1962,St. Thomas Mount Post office,13.00185,80.198468,House #22,13.00599442510945,80.19962649575824,Italian Restaurant
1963,Mondiyamman Nagar,13.199295,80.178781,Royal Enfield Showroom,13.1989473,80.1743676,Motorcycle Shop
1964,Chettinadu Hospital,12.796192,80.22268299999998,Decathlon,12.799408973373973,80.22399031860408,Sporting Goods Shop
1965,Chettinadu Hospital,12.796192,80.22268299999998,Domino's Pizza,12.796615387864419,80.22373056403134,Pizza Place
1966,Chettinadu Hospital,12.796192,80.22268299999998,Sri Krishna Bhavan,12.796504,80.22283,Breakfast Spot
1967,Chettinadu Hospital,12.796192,80.22268299999998,Green City,12.80060178818817,80.22335082292557,Juice Bar
1968,Kelambakkam,12.786106,80.222082,Hotel Southern Residency,12.78610600389659,80.22109508514404,Indian Restaurant
1969,Kelambakkam,12.786106,80.222082,Kelambakkam Bus Stand,12.786437958289168,80.22124148811879,Bus Station
1970,Kelambakkam,12.786106,80.222082,Pary Cakes,12.786500930786133,80.22066497802734,Bakery
1971,Kelambakkam,12.786106,80.222082,Happy Land Snacks,12.783901355320317,80.22307698440962,Coffee Shop
1972,Kelambakkam,12.786106,80.222082,Madurai Muniyandi Vilas,12.78996,80.221276,Restaurant
1973,Kelambakkam,12.786106,80.222082,Frullati Cafe,12.782806,80.21909,Café
1974,ThiruPorur Kovil,12.726001,80.188265,Taj Restaurant,12.725643157958984,80.18724060058594,Indian Restaurant
1975,ThiruPorur Kovil,12.726001,80.188265,Thirupporur,12.724001903122174,80.18865348217787,Bus Station
1976,Thiruporur,12.722233,80.1876,Thirupporur,12.724001903122174,80.18865348217787,Bus Station
1977,Thiruporur,12.722233,80.1876,Taj Restaurant,12.725643157958984,80.18724060058594,Indian Restaurant
1978,Mamallapuram,12.617369,80.19393000000002,Mamalla Heritage Hotel Tamil Nadu,12.618603296327723,80.19379670792995,Indian Restaurant
1979,Mamallapuram,12.617369,80.19393000000002,Arjuna's Penance,12.617725934233635,80.19275475513344,Monument / Landmark
1980,Mamallapuram,12.617369,80.19393000000002,Krishna's Butter Ball,12.618988459750462,80.1927224881487,Sculpture Garden
1981,Mamallapuram,12.617369,80.19393000000002,Mamallapuram,12.619567048158304,80.19581824631297,City
1982,Mamallapuram,12.617369,80.19393000000002,Lighthouse,12.61538500704442,80.19191720220017,Lighthouse
1983,Mamallapuram,12.617369,80.19393000000002,Sea Breeze,12.618196699098593,80.19716940435117,Restaurant
1984,Mamallapuram,12.617369,80.19393000000002,Moonrakers,12.619641895860315,80.1963939001748,Seafood Restaurant
1985,Mamallapuram,12.617369,80.19393000000002,Mamallapuram Beach,12.618259375534555,80.19747450159075,Beach
1986,Mamallapuram,12.617369,80.19393000000002,Burger Shack,12.619550476521539,80.19421099415982,Burger Joint
1987,Mamallapuram,12.617369,80.19393000000002,Le Yogi,12.619864761717466,80.19748054406405,Café
1988,Mamallapuram,12.617369,80.19393000000002,Golden palette,12.618524510365315,80.19358443003185,Diner
1989,Mamallapuram,12.617369,80.19393000000002,freshly n` hot cafe,12.61916417383336,80.19673354925834,Coffee Shop
1990,AVM Studio,13.047961,80.203916,Murugan Idli Shop,13.048335728244856,80.20501304564671,Indian Restaurant
1991,AVM Studio,13.047961,80.203916,AVM Studios,13.046061803933528,80.20403927592137,Theater
1992,AVM Studio,13.047961,80.203916,Avm Rajeswari,13.046736297873613,80.20489841151291,Movie Theater
1993,AVM Studio,13.047961,80.203916,Copper kitchen,13.05068094994264,80.2039144126845,Indian Restaurant
1994,AVM Studio,13.047961,80.203916,Connexions,13.047401688673045,80.20008412800289,Bookstore
1995,AVM Studio,13.047961,80.203916,Big Bazaar,13.04698813585148,80.20278378441586,Convenience Store
1996,AVM Studio,13.047961,80.203916,Namma Veedu Hotel Vasantha Bhavan,13.049058493400707,80.20742179863706,Indian Restaurant
1997,AVM Studio,13.047961,80.203916,Cake World,13.052017417155614,80.20417002147846,Bakery
1998,Alwar Thiru Nagar,13.045012,80.186145,Inshape Health & Fitnez,13.045845006130316,80.18678941884978,Gym
1999,Alwar Thiru Nagar,13.045012,80.186145,KFC,13.044008392295565,80.18408915016029,Fast Food Restaurant
2000,Alwar Thiru Nagar,13.045012,80.186145,Ibaco,13.04206149552766,80.1870624415241,Ice Cream Shop
2001,Alwar Thiru Nagar,13.045012,80.186145,Domino's Pizza,13.043,80.184,Pizza Place
2002,Alwar Thiru Nagar,13.045012,80.186145,Cafe Coffee Day,13.044449629599487,80.18588003936479,Café
2003,Alwar Thiru Nagar,13.045012,80.186145,Anjappar Restaurant,13.043469102286622,80.18621322524487,Indian Restaurant
2004,Alwar Thiru Nagar,13.045012,80.186145,The Cascade,13.047210961314436,80.1892255957113,Chinese Restaurant
2005,Alwar Thiru Nagar,13.045012,80.186145,Mega Mart,13.044850046836313,80.18562938979876,Clothing Store
2006,Alwar Thiru Nagar,13.045012,80.186145,Waves,13.044671027593177,80.18565118544241,Clothing Store
2007,Alwar Thiru Nagar,13.045012,80.186145,Inox,13.046397595314803,80.19017910974458,Multiplex
2008,Alwar Thiru Nagar,13.045012,80.186145,Pizza Corner,13.047086961070574,80.18915476281518,Pizza Place
2009,Alwar Thiru Nagar,13.045012,80.186145,Lamech Tea Shop,13.043261,80.182279,Smoke Shop
2010,Alwar Thiru Nagar,13.045012,80.186145,Fame Cinemas,13.046786408359697,80.1902880820986,Multiplex
2011,Kesavarthini,13.041928,80.17811400000002,New Andhra Meals,13.04190032335137,80.17894861942068,Indian Restaurant
2012,Kesavarthini,13.041928,80.17811400000002,Gama Gamaa,13.041966345668676,80.1766294054024,Indian Restaurant
2013,Kesavarthini,13.041928,80.17811400000002,Hot Chips,13.042008512445825,80.17964718341746,Vegetarian / Vegan Restaurant
2014,Kesavarthini,13.041928,80.17811400000002,McDonald's,13.042670423841692,80.18173755025964,Fast Food Restaurant
2015,Kesavarthini,13.041928,80.17811400000002,Kesavardhini,13.041579246520996,80.17991638183594,Bus Station
2016,Kesavarthini,13.041928,80.17811400000002,Justin's Sandwich,13.041904961724976,80.17627854558552,Sandwich Place
2017,Kesavarthini,13.041928,80.17811400000002,Shell,13.04232141,80.17961414,Gas Station
2018,Kesavarthini,13.041928,80.17811400000002,Fastrack Store,13.042294979512453,80.18021844914227,Clothing Store
2019,Kesavarthini,13.041928,80.17811400000002,Banama's Kitchen,13.04293387392986,80.17553740926313,Asian Restaurant
2020,Kesavarthini,13.041928,80.17811400000002,Taj Green,13.041390640138333,80.1821038712077,Juice Bar
2021,Kesavarthini,13.041928,80.17811400000002,Lamech Tea Shop,13.043261,80.182279,Smoke Shop
2022,Senganmal Road junction,12.780833,80.21749,Frullati Cafe,12.782806,80.21909,Café
2023,Padi Edai Street,13.09972,80.18647299999998,Domino's Pizza,13.103575,80.1864,Pizza Place
2024,Padi Edai Street,13.09972,80.18647299999998,Hari Photo Studio,13.09917,80.18481,Photography Studio
2025,Padi Edai Street,13.09972,80.18647299999998,Royal Bar TASMAC,13.100361824035645,80.18669891357422,Bar
2026,Padi Edai Street,13.09972,80.18647299999998,Saravana Stores - The Legend,13.100851699132704,80.19038070849012,Miscellaneous Shop
2027,Padi Edai Street,13.09972,80.18647299999998,Ramraj,13.098333,80.18246,Men's Store
2028,Padi Edai Street,13.09972,80.18647299999998,Hotel Crescent,13.097044639563695,80.18974321893697,Kerala Restaurant
2029,Britannia,13.098372,80.181291,Santhosh Super Market,13.098136006022447,80.18039827442942,Department Store
2030,Britannia,13.098372,80.181291,MedPlus,13.0979772,80.1789336,Pharmacy
2031,Oragadam,12.851302,79.94238100000003,Mercure Chennai Sriperumbudur,12.85477166941427,79.94156682838603,Hotel
2032,Oragadam,12.851302,79.94238100000003,Mercure Hotel,12.85503,79.94122,Hotel
2033,Sriperumbuthur,12.966577,79.945128,Sriperumbudur Bus Stand,12.96680597276669,79.94489244014024,Bus Station
2034,Sriperumbuthur,12.966577,79.945128,HDFC Bank ATM,12.965,79.94499,ATM
2035,Sriperumbuthur,12.966577,79.945128,Hotel Pandian,12.967048621808335,79.94725290632468,Indian Restaurant
2036,Sriperumbuthur,12.966577,79.945128,Wine Shop Spr,12.970269,79.94313,Wine Shop
2037,Sriperumbuthur,12.966577,79.945128,Axis Bank ATM,12.96604,79.945353,ATM
2038,AIR,13.039586,80.278763,Light House,13.039609885273194,80.27947425476668,Lighthouse
2039,AIR,13.039586,80.278763,Gandhi Beach,13.043357955287341,80.27987061255072,Beach
2040,AIR,13.039586,80.278763,Manhattan,13.043142281215628,80.27742672751539,Bar
2041,AIR,13.039586,80.278763,Mahatma Gandhi Statue,13.043443613592508,80.2802461699171,Sculpture Garden
2042,Palavakkam,12.961485,80.2562,Little Italy,12.958995761305973,80.2556136981041,Italian Restaurant
2043,Palavakkam,12.961485,80.2562,Baskin-Robbins,12.965883811060646,80.25703468283866,Ice Cream Shop
2044,Palavakkam,12.961485,80.2562,Green Meadows Beach Resort,12.96119372750983,80.26058734289555,Resort
2045,Palavakkam,12.961485,80.2562,Cafe Coffee Day - The Lounge,12.959024149674855,80.25558647588916,Café
2046,Palavakkam,12.961485,80.2562,Jonah's Goes Fishing,12.959899,80.255949,Seafood Restaurant
2047,MGR Road,12.958139,80.25546,Double Roti,12.956352281962301,80.25536339930702,Burger Joint
2048,MGR Road,12.958139,80.25546,East Coast at Madras Square,12.955899149947799,80.25892641144262,Modern European Restaurant
2049,MGR Road,12.958139,80.25546,Little Italy,12.958995761305973,80.2556136981041,Italian Restaurant
2050,MGR Road,12.958139,80.25546,Cafe Coffee Day - The Lounge,12.959024149674855,80.25558647588916,Café
2051,MGR Road,12.958139,80.25546,Hot Chips,12.956676457843663,80.25526588194667,Indian Restaurant
2052,MGR Road,12.958139,80.25546,Cascade,12.956734699088207,80.25540136500672,Food
2053,MGR Road,12.958139,80.25546,Jonah's Goes Fishing,12.959899,80.255949,Seafood Restaurant
2054,MGR Road,12.958139,80.25546,french loaf neelangarai,12.956314725345212,80.25537414277629,Bakery
2055,MGR Road,12.958139,80.25546,Max,12.95629233196431,80.25525436485862,Clothing Store
2056,MGR Road,12.958139,80.25546,Eataholics,12.957494258880239,80.2572941780067,Indian Restaurant
2057,MGR Road,12.958139,80.25546,Cream Stone,12.9561,80.255025,Ice Cream Shop
2058,MGR Road,12.958139,80.25546,ID,12.95601,80.255418,South Indian Restaurant
2059,MGR Road,12.958139,80.25546,Papa Jones,12.955944,80.255245,Pizza Place
2060,Chinna Neelangarai,12.952472,80.255095,Double Roti,12.956352281962301,80.25536339930702,Burger Joint
2061,Chinna Neelangarai,12.952472,80.255095,Tryst Cafe (Baker Street),12.953012710423788,80.25420357860098,American Restaurant
2062,Chinna Neelangarai,12.952472,80.255095,Drizzle,12.953544150422626,80.25495370507176,Indian Restaurant
2063,Chinna Neelangarai,12.952472,80.255095,Papa John's,12.949210772497967,80.25512369784636,Pizza Place
2064,Chinna Neelangarai,12.952472,80.255095,Papa Jones,12.955944,80.255245,Pizza Place
2065,Chinna Neelangarai,12.952472,80.255095,ID,12.95601,80.255418,South Indian Restaurant
2066,Chinna Neelangarai,12.952472,80.255095,Cream Stone,12.9561,80.255025,Ice Cream Shop
2067,Chinna Neelangarai,12.952472,80.255095,Mayajaal Theatre,12.953333288803844,80.2513397116184,Multiplex
2068,Chinna Neelangarai,12.952472,80.255095,Hot Chips,12.956676457843663,80.25526588194667,Indian Restaurant
2069,Chinna Neelangarai,12.952472,80.255095,Max,12.95629233196431,80.25525436485862,Clothing Store
2070,Chinna Neelangarai,12.952472,80.255095,french loaf neelangarai,12.956314725345212,80.25537414277629,Bakery
2071,Chinna Neelangarai,12.952472,80.255095,Wang's Kitchen,12.949398659212308,80.25247764752949,Chinese Restaurant
2072,Chinna Neelangarai,12.952472,80.255095,Neelankarai Beach,12.94908446318272,80.25753556066974,Beach
2073,Chinna Neelangarai,12.952472,80.255095,Cascade,12.956734699088207,80.25540136500672,Food
2074,Semmanchery,12.876488,80.226846,Top City Restaurant,12.876530157834804,80.22701740264893,Indian Restaurant
2075,Semmanchery,12.876488,80.226846,Onesta,12.874859,80.227176,Pizza Place
2076,Semmanchery,12.876488,80.226846,Fairfield by Marriott Chennai OMR,12.875914385235273,80.22714131779094,Hotel
2077,Semmanchery,12.876488,80.226846,Pit Stop on OMR,12.876237304730923,80.22701740264893,Pizza Place
2078,Tansi Nagar,12.978213,80.224829,Star Briyani,12.978002681177063,80.22405735195898,Indian Restaurant
2079,Tansi Nagar,12.978213,80.224829,Parfait 3,12.979272013519594,80.22664105039881,Italian Restaurant
2080,Tansi Nagar,12.978213,80.224829,Pind,12.975746325319161,80.22205748312943,Indian Restaurant
2081,Tansi Nagar,12.978213,80.224829,Andhi Kadai,12.982532470934007,80.22466204618253,Indian Restaurant
2082,Tansi Nagar,12.978213,80.224829,Ibaco,12.97784500945802,80.22421529900727,Ice Cream Shop
2083,Tansi Nagar,12.978213,80.224829,Baskin-Robbins,12.978027898094403,80.22523377810253,Ice Cream Shop
2084,Tansi Nagar,12.978213,80.224829,ganga sweets,12.976020232530235,80.22152471263996,Fast Food Restaurant
2085,Tansi Nagar,12.978213,80.224829,Domino's Pizza,12.976,80.221,Pizza Place
2086,Tansi Nagar,12.978213,80.224829,Buhari Restaurant,12.97929845997742,80.22657891619338,Restaurant
2087,Tansi Nagar,12.978213,80.224829,Wang's Kitchen,12.977694293449877,80.22387217228747,Chinese Restaurant
2088,Tansi Nagar,12.978213,80.224829,French Loaf,12.977579650780683,80.22366520629515,Bakery
2089,Tansi Nagar,12.978213,80.224829,Karaikuddi,12.976968733931978,80.22519565343634,Indian Restaurant
2090,Tansi Nagar,12.978213,80.224829,Hot Chips,12.979839036215692,80.22759950809603,Indian Restaurant
2091,Tansi Nagar,12.978213,80.224829,Wonton,12.979620808596081,80.22734150091208,Chinese Restaurant
2092,Tansi Nagar,12.978213,80.224829,Pind Pure Punjabi,12.975786859869732,80.22208104387678,Indian Restaurant
2093,Tansi Nagar,12.978213,80.224829,KFC Velachery,12.976707959332748,80.22130987354748,Fast Food Restaurant
2094,Tansi Nagar,12.978213,80.224829,Diff42 Lounge,12.975718876202517,80.22121514615944,Bar
2095,Tansi Nagar,12.978213,80.224829,chocoman's,12.980327502501543,80.22827280365061,Café
2096,Baby Nagar,12.980649,80.228981,Parfait 3,12.979272013519594,80.22664105039881,Italian Restaurant
2097,Baby Nagar,12.980649,80.228981,Baskin-Robbins,12.978027898094403,80.22523377810253,Ice Cream Shop
2098,Baby Nagar,12.980649,80.228981,Hot Chips,12.979839036215692,80.22759950809603,Indian Restaurant
2099,Baby Nagar,12.980649,80.228981,Tadka Talk,12.981175,80.23134,Indian Restaurant
2100,Baby Nagar,12.980649,80.228981,Buhari Restaurant,12.97929845997742,80.22657891619338,Restaurant
2101,Baby Nagar,12.980649,80.228981,Ovenfresh,12.979626192258323,80.22746676444726,Bakery
2102,Baby Nagar,12.980649,80.228981,"Basics Life. Chennai, Velachery",12.982030936674088,80.23143153227703,Men's Store
2103,Baby Nagar,12.980649,80.228981,salem RR Biriyani,12.98128787546837,80.23228654725261,Fast Food Restaurant
2104,Baby Nagar,12.980649,80.228981,Fitness One Velachery,12.978346331849702,80.22631333567766,Gym
2105,Baby Nagar,12.980649,80.228981,Dhandeeswaram,12.979798208722535,80.23249893817395,Bus Station
2106,Baby Nagar,12.980649,80.228981,Supriya Andhra Mess,12.982137507181415,80.23247170859831,Indian Restaurant
2107,Baby Nagar,12.980649,80.228981,Bhatinda Express,12.978758252504164,80.22556600661306,Indian Restaurant
2108,Taramani,12.98114,80.23866899999999,Taramani Railway Junction,12.978557495274618,80.24207776133983,Platform
2109,IRT,12.981412,80.242939,Taramani Railway Junction,12.978557495274618,80.24207776133983,Platform
2110,IRT,12.981412,80.242939,"Refresh, Asiana Hotel",12.983372489866086,80.24639368057251,Restaurant
2111,IRT,12.981412,80.242939,Punjabi Tadka,12.984778623756434,80.24564266204834,Fast Food Restaurant
2112,IRT,12.981412,80.242939,Hotel Asiana Place,12.983302229143025,80.24628399135123,Hotel
